918,Karol,Nowak,2
919,Tomasz,Kowalczyk,2
920,Marek,Wojcik,1
921,Piotr,Nowak,1
922,Andrzej,Kaczmarek,1
923,Marek,Dudek,3
924,Andrzej,Kowalczyk,1
925,Rafal,Mazur,3
926,Jan,Kowalczyk,3
927,Anna,Krawczyk,1
928,Sebastian,Krawczyk,3
929,Tomasz,Kowalczyk,1
930,Kamil,Wozniak,3
931,Jan,Nowak,3
932,Kamil,Dudek,1
933,Rafal,Kaczmarek,1
934,Jan,Mazur,3
935,Michal,Adamczyk,1
936,Sebastian,Nowak,1
937,Piotr,Adamczyk,3
938,Pawel,Mazur,1
939,Marek,Wojcik,2
940,Katarzyna,Mazur,3
941,Marek,Kowalczyk,3
942,Rafal,Krawczyk,1
943,Andrzej,Wojcik,3
944,Sebastian,Krawczyk,2
945,Pawel,Kowalczyk,1
946,Kamil,Krawczyk,3
947,Karol,Kaczmarek,3
948,Rafal,Mazur,3
949,Anna,Adamczyk,2
950,Michal,Kaczmarek,2
951,Michal,Adamczyk,2
952,Rafal,Dudek,3
953,Kamil,Adamczyk,1
954,Michal,Krawczyk,2
955,Katarzyna,Krawczyk,2
956,Piotr,Mazur,1
957,Andrzej,Adamczyk,3
958,Sebastian,Mazur,3
959,Katarzyna,Kowalczyk,2
960,Kamil,Krawczyk,3
961,Karol,Kowalczyk,3
962,Katarzyna,Adamczyk,1
963,Pawel,Wojcik,3
964,Andrzej,Mazur,1
965,Marek,Dudek,3
966,Pawel,Wojcik,2
967,Sebastian,Adamczyk,2
968,Tomasz,Mazur,3
969,Andrzej,Krawczyk,3
970,Pawel,Adamczyk,3
971,Anna,Krawczyk,1
972,Kamil,Dudek,3
973,Piotr,Mazur,1
974,Piotr,Mazur,2
975,Pawel,Adamczyk,2
976,Kamil,Kaczmarek,1
977,Marek,Dudek,3
978,Tomasz,Adamczyk,2
979,Marek,Adamczyk,2
980,Jan,Wozniak,2
981,Jan,Nowak,2
982,Pawel,Krawczyk,2
983,Anna,Kaczmarek,2
984,Andrzej,Kowalczyk,2
985,Jan,Nowak,2
986,Sebastian,Kowalczyk,3
987,Jan,Wojcik,1
988,Marek,Mazur,1
989,Katarzyna,Wojcik,3
990,Tomasz,Kaczmarek,3
991,Andrzej,Adamczyk,1
992,Jan,Kowalczyk,1
993,Jan,Wozniak,3
994,Karol,Adamczyk,2
995,Marek,Kowalczyk,2
996,Anna,Kowalczyk,3
997,Sebastian,Kaczmarek,1
998,Sebastian,Kaczmarek,1
999,Kamil,Wozniak,3
1000,Pawel,Nowak,2
1001,Sebastian,Adamczyk,3
1002,Piotr,Adamczyk,3
1003,Sebastian,Adamczyk,1
1004,Sebastian,Wozniak,1
1005,Jan,Dudek,3
1006,Andrzej,Kaczmarek,2
1007,Kamil,Dudek,3
1008,Rafal,Kowalczyk,2
1009,Anna,Dudek,3
1010,Piotr,Kowalczyk,1
1011,Marek,Mazur,2
1012,Andrzej,Mazur,3
1013,Katarzyna,Wojcik,1
1014,Karol,Mazur,3
1015,Rafal,Krawczyk,3
1016,Katarzyna,Wozniak,1
1017,Piotr,Adamczyk,1
1018,Tomasz,Kowalczyk,2
1019,Sebastian,Kaczmarek,1
1020,Katarzyna,Kowalczyk,2
1021,Andrzej,Wojcik,1
1022,Marek,Mazur,2
1023,Tomasz,Wojcik,3
1024,Katarzyna,Wozniak,1
1025,Jan,Adamczyk,3
1026,Andrzej,Wozniak,3
1027,Marek,Krawczyk,3
1028,Karol,Wozniak,2
1029,Michal,Wozniak,2
1030,Sebastian,Adamczyk,1
1031,Michal,Adamczyk,2
1032,Rafal,Kowalczyk,2
1033,Katarzyna,Krawczyk,3
1034,Rafal,Dudek,1
1035,Kamil,Nowak,2
1036,Anna,Mazur,1
1037,Piotr,Mazur,1
1038,Rafal,Krawczyk,3
1039,Sebastian,Dudek,1
1040,Pawel,Adamczyk,3
1041,Pawel,Wozniak,1
1042,Pawel,Wozniak,3
1043,Anna,Krawczyk,3
1044,Katarzyna,Mazur,1
1045,Anna,Dudek,3
1046,Tomasz,Mazur,2
1047,Tomasz,Kaczmarek,3
1048,Kamil,Dudek,1
1049,Katarzyna,Krawczyk,2
1050,Andrzej,Dudek,2
1051,Karol,Wojcik,1
1052,Sebastian,Kowalczyk,2
1053,Jan,Kowalczyk,3
1054,Kamil,Nowak,3
1055,Rafal,Krawczyk,1
1056,Michal,Nowak,3
1057,Sebastian,Dudek,3
1058,Kamil,Kowalczyk,2
1059,Karol,Nowak,2
1060,Pawel,Wozniak,1
1061,Kamil,Mazur,3
1062,Kamil,Nowak,2
1063,Pawel,Wozniak,2
1064,Michal,Kaczmarek,2
1065,Anna,Mazur,3
1066,Pawel,Wojcik,2
1067,Jan,Krawczyk,2
1068,Sebastian,Dudek,1
1069,Katarzyna,Kaczmarek,1
1070,Pawel,Krawczyk,3
1071,Karol,Dudek,2
1072,Marek,Nowak,1
1073,Jan,Adamczyk,3
1074,Pawel,Kowalczyk,1
1075,Andrzej,Nowak,2
1076,Pawel,Dudek,2
1077,Jan,Kowalczyk,2
1078,Marek,Wozniak,1
1079,Pawel,Wozniak,2
1080,Tomasz,Adamczyk,1
1081,Sebastian,Mazur,3
1082,Michal,Wojcik,2
1083,Karol,Dudek,1
1084,Rafal,Wozniak,1
1085,Tomasz,Dudek,2
1086,Michal,Krawczyk,1
1087,Pawel,Krawczyk,1
1088,Michal,Nowak,3
1089,Marek,Kowalczyk,3
1090,Anna,Nowak,3
1091,Michal,Kaczmarek,3
1092,Piotr,Nowak,2
1093,Rafal,Adamczyk,1
1094,Tomasz,Kaczmarek,1
1095,Andrzej,Nowak,2
1096,Michal,Mazur,2
1097,Karol,Kaczmarek,1
1098,Kamil,Wojcik,3
1099,Andrzej,Adamczyk,2
1100,Michal,Krawczyk,2
1101,Andrzej,Krawczyk,3
1102,Sebastian,Dudek,1
1103,Kamil,Krawczyk,2
1104,Katarzyna,Dudek,2
1105,Katarzyna,Wojcik,3
1106,Katarzyna,Kaczmarek,3
1107,Sebastian,Mazur,2
1108,Rafal,Adamczyk,1
1109,Andrzej,Kowalczyk,2
1110,Anna,Wozniak,2
1111,Pawel,Wozniak,2
1112,Marek,Wozniak,3
1113,Michal,Wozniak,2
1114,Marek,Krawczyk,2
1115,Andrzej,Mazur,3
1116,Rafal,Mazur,3
1117,Rafal,Wozniak,1
1118,Jan,Krawczyk,2
1119,Katarzyna,Wojcik,3
1120,Anna,Wozniak,1
1121,Pawel,Nowak,2
1122,Karol,Dudek,1
1123,Marek,Mazur,3
1124,Rafal,Wozniak,3
1125,Piotr,Mazur,2
1126,Marek,Kaczmarek,1
1127,Kamil,Kaczmarek,2
1128,Katarzyna,Nowak,2
1129,Michal,Nowak,1
1130,Tomasz,Krawczyk,1
1131,Kamil,Dudek,3
1132,Anna,Kaczmarek,3
1133,Karol,Krawczyk,2
1134,Pawel,Krawczyk,1
1135,Andrzej,Wozniak,2
1136,Sebastian,Dudek,3
1137,Tomasz,Krawczyk,2
1138,Andrzej,Kowalczyk,2
1139,Katarzyna,Kowalczyk,3
1140,Anna,Krawczyk,2
1141,Katarzyna,Krawczyk,1
1142,Kamil,Wojcik,1
1143,Anna,Krawczyk,3
1144,Anna,Adamczyk,1
1145,Karol,Wojcik,2
1146,Katarzyna,Mazur,1
1147,Kamil,Kowalczyk,3
1148,Katarzyna,Wozniak,3
1149,Piotr,Wojcik,1
1150,Karol,Wojcik,1
1151,Michal,Adamczyk,1
1152,Anna,Kaczmarek,3
1153,Jan,Wozniak,3
1154,Sebastian,Krawczyk,1
1155,Pawel,Wozniak,3
1156,Katarzyna,Wozniak,2
1157,Kamil,Mazur,3
1158,Rafal,Kaczmarek,2
1159,Anna,Adamczyk,3
1160,Kamil,Nowak,1
1161,Jan,Adamczyk,2
1162,Kamil,Kaczmarek,1
1163,Sebastian,Krawczyk,3
1164,Piotr,Dudek,1
1165,Sebastian,Kaczmarek,2
1166,Rafal,Wojcik,1
1167,Marek,Adamczyk,3
1168,Jan,Wozniak,3
1169,Karol,Dudek,1
1170,Marek,Kaczmarek,1
1171,Marek,Kowalczyk,3
1172,Rafal,Kowalczyk,2
1173,Rafal,Adamczyk,1
1174,Andrzej,Dudek,3
1175,Piotr,Kowalczyk,1
1176,Tomasz,Kaczmarek,3
1177,Andrzej,Nowak,2
1178,Tomasz,Wojcik,1
1179,Karol,Nowak,3
1180,Katarzyna,Kaczmarek,2
1181,Sebastian,Kowalczyk,1
1182,Jan,Dudek,3
1183,Anna,Mazur,1
1184,Anna,Nowak,2
1185,Anna,Adamczyk,3
1186,Marek,Dudek,2
1187,Kamil,Kowalczyk,3
1188,Piotr,Wozniak,1
1189,Piotr,Mazur,1
1190,Tomasz,Kowalczyk,1
1191,Pawel,Nowak,3
1192,Piotr,Wojcik,2
1193,Andrzej,Krawczyk,3
1194,Andrzej,Nowak,3
1195,Marek,Nowak,3
1196,Sebastian,Krawczyk,3
1197,Sebastian,Mazur,3
1198,Michal,Dudek,2
1199,Jan,Kowalczyk,1
1200,Jan,Krawczyk,2
1201,Rafal,Krawczyk,3
1202,Anna,Wozniak,3
1203,Karol,Wojcik,1
1204,Rafal,Wozniak,2
1205,Karol,Mazur,1
1206,Jan,Adamczyk,3
1207,Sebastian,Dudek,1
1208,Anna,Adamczyk,2
1209,Pawel,Kowalczyk,3
1210,Marek,Wojcik,2
1211,Anna,Nowak,2
1212,Marek,Wozniak,2
1213,Kamil,Wojcik,1
1214,Rafal,Wojcik,2
1215,Anna,Wozniak,3
1216,Marek,Adamczyk,2
1217,Katarzyna,Wozniak,1
1218,Anna,Adamczyk,2
1219,Piotr,Nowak,2
1220,Pawel,Nowak,2
1221,Sebastian,Kaczmarek,2
1222,Sebastian,Mazur,3
1223,Rafal,Kowalczyk,1
1224,Marek,Wojcik,3
1225,Kamil,Adamczyk,3
1226,Sebastian,Mazur,2
1227,Tomasz,Kaczmarek,1
1228,Andrzej,Wojcik,1
1229,Kamil,Wojcik,2
1230,Piotr,Wojcik,2
1231,Pawel,Nowak,3
1232,Tomasz,Dudek,1
1233,Rafal,Mazur,1
1234,Kamil,Kaczmarek,3
1235,Jan,Mazur,1
1236,Rafal,Mazur,2
1237,Anna,Wozniak,3
1238,Piotr,Wozniak,1
1239,Karol,Wojcik,3
1240,Andrzej,Wojcik,3
1241,Kamil,Mazur,1
1242,Pawel,Kowalczyk,3
1243,Kamil,Wojcik,1
1244,Katarzyna,Kowalczyk,1
1245,Michal,Adamczyk,1
1246,Piotr,Adamczyk,3
1247,Katarzyna,Krawczyk,1
1248,Karol,Kaczmarek,2
1249,Rafal,Nowak,3
1250,Piotr,Kowalczyk,1
1251,Marek,Wozniak,2
1252,Sebastian,Dudek,1
1253,Sebastian,Wozniak,3
1254,Anna,Nowak,1
1255,Rafal,Kowalczyk,1
1256,Rafal,Dudek,1
1257,Tomasz,Adamczyk,2
1258,Jan,Adamczyk,2
1259,Kamil,Kowalczyk,1
1260,Michal,Mazur,3
1261,Jan,Mazur,3
1262,Andrzej,Nowak,1
1263,Anna,Krawczyk,2
1264,Katarzyna,Wojcik,3
1265,Tomasz,Nowak,1
1266,Rafal,Mazur,3
1267,Marek,Kaczmarek,3
1268,Piotr,Adamczyk,2
1269,Kamil,Kowalczyk,1
1270,Marek,Dudek,3
1271,Pawel,Wozniak,2
1272,Marek,Krawczyk,3
1273,Piotr,Adamczyk,1
1274,Rafal,Adamczyk,3
1275,Marek,Wozniak,1
1276,Michal,Wozniak,3
1277,Jan,Wojcik,3
1278,Marek,Krawczyk,3
1279,Pawel,Wojcik,3
1280,Pawel,Wojcik,2
1281,Rafal,Nowak,2
1282,Michal,Adamczyk,2
1283,Andrzej,Wojcik,2
1284,Andrzej,Nowak,3
1285,Katarzyna,Mazur,2
1286,Karol,Kaczmarek,3
1287,Michal,Dudek,2
1288,Marek,Wojcik,1
1289,Michal,Dudek,1
1290,Jan,Wozniak,1
1291,Pawel,Adamczyk,1
1292,Sebastian,Wozniak,1
1293,Tomasz,Kaczmarek,1
1294,Anna,Dudek,1
1295,Pawel,Dudek,2
1296,Kamil,Mazur,3
1297,Piotr,Adamczyk,2
1298,Sebastian,Adamczyk,2
1299,Jan,Mazur,2
1300,Marek,Wojcik,1
1301,Jan,Mazur,1
1302,Rafal,Kaczmarek,3
1303,Michal,Kowalczyk,2
1304,Michal,Wozniak,3
1305,Jan,Kaczmarek,3
1306,Katarzyna,Adamczyk,3
1307,Jan,Adamczyk,3
1308,Tomasz,Kaczmarek,2
1309,Karol,Kowalczyk,3
1310,Kamil,Wozniak,3
1311,Pawel,Kaczmarek,1
1312,Piotr,Dudek,3
1313,Andrzej,Kaczmarek,1
1314,Karol,Dudek,3
1315,Tomasz,Mazur,2
1316,Rafal,Krawczyk,1
1317,Katarzyna,Wozniak,1
1318,Tomasz,Nowak,1
1319,Katarzyna,Dudek,2
1320,Andrzej,Dudek,3
1321,Rafal,Wojcik,3
1322,Jan,Adamczyk,2
1323,Andrzej,Kowalczyk,3
1324,Piotr,Wojcik,2
1325,Piotr,Wozniak,1
1326,Tomasz,Dudek,2
1327,Rafal,Kaczmarek,2
1328,Jan,Krawczyk,2
1329,Michal,Krawczyk,1
1330,Rafal,Wozniak,2
1331,Katarzyna,Mazur,3
1332,Piotr,Kowalczyk,1
1333,Kamil,Kaczmarek,3
1334,Piotr,Nowak,3
1335,Sebastian,Dudek,1
1336,Pawel,Wojcik,2
1337,Sebastian,Krawczyk,1
1338,Piotr,Nowak,2
1339,Sebastian,Kowalczyk,1
1340,Michal,Nowak,3
1341,Karol,Nowak,3
1342,Tomasz,Kaczmarek,2
1343,Michal,Nowak,1
1344,Kamil,Kowalczyk,2
1345,Pawel,Wozniak,1
1346,Andrzej,Kaczmarek,3
1347,Andrzej,Wozniak,2
1348,Kamil,Kowalczyk,1
1349,Marek,Nowak,2
1350,Katarzyna,Nowak,3
1351,Jan,Wozniak,2
1352,Piotr,Wozniak,1
1353,Piotr,Dudek,3
1354,Katarzyna,Wozniak,1
1355,Michal,Dudek,3
1356,Kamil,Mazur,2
1357,Marek,Dudek,1
1358,Karol,Adamczyk,2
1359,Andrzej,Dudek,3
1360,Piotr,Mazur,1
1361,Jan,Mazur,1
1362,Marek,Wozniak,1
1363,Piotr,Kowalczyk,2
1364,Piotr,Krawczyk,1
1365,Pawel,Nowak,1
1366,Katarzyna,Kaczmarek,1
1367,Marek,Wozniak,2
1368,Karol,Nowak,1
1369,Marek,Krawczyk,2
1370,Pawel,Kowalczyk,1
1371,Karol,Kowalczyk,3
1372,Marek,Wojcik,1
1373,Andrzej,Kaczmarek,3
1374,Tomasz,Nowak,2
1375,Jan,Wozniak,3
1376,Tomasz,Wojcik,1
1377,Piotr,Dudek,2
1378,Katarzyna,Dudek,3
1379,Pawel,Nowak,2
1380,Pawel,Adamczyk,3
1381,Tomasz,Wozniak,1
1382,Anna,Krawczyk,1
1383,Karol,Kaczmarek,3
1384,Rafal,Mazur,2
1385,Piotr,Kowalczyk,2
1386,Rafal,Nowak,2
1387,Katarzyna,Wojcik,3
1388,Sebastian,Wojcik,2
1389,Anna,Mazur,3
1390,Rafal,Krawczyk,3
1391,Anna,Wojcik,2
1392,Pawel,Krawczyk,2
1393,Karol,Mazur,2
1394,Andrzej,Kowalczyk,3
1395,Rafal,Mazur,1
1396,Sebastian,Wojcik,3
1397,Tomasz,Kaczmarek,1
1398,Marek,Kaczmarek,1
1399,Pawel,Kaczmarek,3
1400,Kamil,Nowak,1
1401,Katarzyna,Wojcik,3
1402,Piotr,Wozniak,3
1403,Rafal,Dudek,3
1404,Katarzyna,Kowalczyk,3
1405,Michal,Wojcik,1
1406,Anna,Adamczyk,3
1407,Katarzyna,Wozniak,2
1408,Pawel,Kaczmarek,3
1409,Kamil,Wozniak,3
1410,Marek,Nowak,2
1411,Marek,Wozniak,3
1412,Kamil,Wojcik,3
1413,Piotr,Mazur,3
1414,Katarzyna,Wojcik,1
1415,Jan,Wojcik,1
1416,Marek,Kowalczyk,3
1417,Tomasz,Wojcik,1
1418,Katarzyna,Nowak,1
1419,Jan,Mazur,2
1420,Andrzej,Adamczyk,2
1421,Andrzej,Adamczyk,2
1422,Rafal,Kaczmarek,1
1423,Andrzej,Adamczyk,2
1424,Anna,Wojcik,2
1425,Piotr,Adamczyk,1
1426,Tomasz,Dudek,1
1427,Anna,Wozniak,1
1428,Tomasz,Adamczyk,1
1429,Marek,Adamczyk,1
1430,Sebastian,Wozniak,2
1431,Tomasz,Wojcik,1
1432,Jan,Kaczmarek,3
1433,Michal,Nowak,2
1434,Rafal,Kowalczyk,3
1435,Tomasz,Kowalczyk,2
1436,Pawel,Kowalczyk,2
1437,Michal,Nowak,2
1438,Anna,Wozniak,2
1439,Piotr,Nowak,2
1440,Piotr,Wojcik,2
1441,Pawel,Dudek,3
1442,Rafal,Wojcik,2
1443,Andrzej,Kaczmarek,2
1444,Jan,Kowalczyk,3
1445,Pawel,Wojcik,2
1446,Rafal,Nowak,3
1447,Michal,Dudek,3
1448,Pawel,Kowalczyk,3
1449,Rafal,Wozniak,2
1450,Michal,Wojcik,3
1451,Piotr,Mazur,2
1452,Marek,Adamczyk,1
1453,Michal,Wojcik,3
1454,Rafal,Dudek,2
1455,Rafal,Krawczyk,3
1456,Michal,Dudek,1
1457,Rafal,Dudek,3
1458,Sebastian,Nowak,1
1459,Katarzyna,Nowak,2
1460,Sebastian,Mazur,1
1461,Michal,Wozniak,1
1462,Andrzej,Wozniak,1
1463,Marek,Kowalczyk,3
1464,Tomasz,Dudek,3
1465,Kamil,Wozniak,3
1466,Jan,Kowalczyk,3
1467,Kamil,Nowak,1
1468,Pawel,Wozniak,1
1469,Katarzyna,Kaczmarek,3
1470,Jan,Kaczmarek,3
1471,Rafal,Wozniak,3
1472,Rafal,Krawczyk,1
1473,Rafal,Kaczmarek,2
1474,Marek,Dudek,1
1475,Rafal,Nowak,1
1476,Pawel,Adamczyk,1
1477,Sebastian,Mazur,1
1478,Marek,Nowak,3
1479,Jan,Wojcik,1
1480,Tomasz,Mazur,3
1481,Jan,Kaczmarek,2
1482,Pawel,Kowalczyk,2
1483,Sebastian,Kaczmarek,3
1484,Andrzej,Mazur,3
1485,Pawel,Nowak,1
1486,Marek,Kowalczyk,3
1487,Marek,Wojcik,2
1488,Andrzej,Adamczyk,1
1489,Anna,Dudek,1
1490,Sebastian,Dudek,2
1491,Jan,Dudek,3
1492,Tomasz,Kaczmarek,2
1493,Sebastian,Dudek,3
1494,Pawel,Nowak,1
1495,Jan,Nowak,1
1496,Piotr,Dudek,2
1497,Katarzyna,Kaczmarek,3
1498,Jan,Krawczyk,3
1499,Katarzyna,Kaczmarek,3
1500,Karol,Wojcik,2
1501,Anna,Adamczyk,2
1502,Sebastian,Kowalczyk,3
1503,Pawel,Kowalczyk,3
1504,Pawel,Wojcik,2
1505,Andrzej,Adamczyk,3
1506,Jan,Kaczmarek,3
1507,Kamil,Dudek,1
1508,Anna,Kowalczyk,3
1509,Katarzyna,Kaczmarek,2
1510,Katarzyna,Krawczyk,3
1511,Karol,Kowalczyk,3
1512,Kamil,Wozniak,2
1513,Pawel,Adamczyk,3
1514,Michal,Dudek,1
1515,Michal,Adamczyk,3
1516,Tomasz,Kaczmarek,2
1517,Katarzyna,Wozniak,3
1518,Marek,Kaczmarek,3
1519,Rafal,Wozniak,1
1520,Marek,Nowak,1
1521,Katarzyna,Kowalczyk,1
1522,Katarzyna,Kaczmarek,3
1523,Anna,Kaczmarek,3
1524,Michal,Nowak,1
1525,Anna,Krawczyk,2
1526,Marek,Adamczyk,3
1527,Anna,Adamczyk,1
1528,Andrzej,Kowalczyk,3
1529,Piotr,Nowak,1
1530,Katarzyna,Nowak,2
1531,Karol,Adamczyk,3
1532,Michal,Adamczyk,3
1533,Karol,Nowak,1
1534,Kamil,Dudek,1
1535,Jan,Mazur,2
1536,Sebastian,Mazur,2
1537,Pawel,Wojcik,2
1538,Andrzej,Mazur,3
1539,Michal,Adamczyk,3
1540,Rafal,Adamczyk,3
1541,Marek,Krawczyk,3
1542,Tomasz,Kaczmarek,1
1543,Piotr,Nowak,2
1544,Piotr,Kaczmarek,1
1545,Tomasz,Dudek,1
1546,Rafal,Wozniak,2
1547,Sebastian,Nowak,2
1548,Marek,Kowalczyk,3
1549,Marek,Nowak,2
1550,Sebastian,Mazur,2
1551,Karol,Krawczyk,1
1552,Piotr,Wojcik,1
1553,Andrzej,Adamczyk,1
1554,Anna,Mazur,3
1555,Sebastian,Kowalczyk,1
1556,Karol,Nowak,3
1557,Jan,Dudek,2
1558,Jan,Kowalczyk,3
1559,Anna,Kowalczyk,2
1560,Karol,Nowak,1
1561,Katarzyna,Kaczmarek,1
1562,Piotr,Nowak,3
1563,Marek,Kowalczyk,3
1564,Tomasz,Kaczmarek,1
1565,Pawel,Wojcik,2
1566,Pawel,Wozniak,3
1567,Kamil,Adamczyk,1
1568,Kamil,Kowalczyk,3
1569,Pawel,Kowalczyk,1
1570,Katarzyna,Wozniak,1
1571,Tomasz,Krawczyk,3
1572,Kamil,Nowak,3
1573,Pawel,Wozniak,2
1574,Piotr,Adamczyk,1
1575,Jan,Dudek,3
1576,Tomasz,Nowak,3
1577,Kamil,Kowalczyk,3
1578,Piotr,Kowalczyk,3
1579,Michal,Kowalczyk,2
1580,Marek,Adamczyk,2
1581,Kamil,Krawczyk,2
1582,Andrzej,Mazur,1
1583,Sebastian,Adamczyk,3
1584,Pawel,Dudek,2
1585,Tomasz,Mazur,2
1586,Katarzyna,Kowalczyk,1
1587,Jan,Kowalczyk,3
1588,Marek,Wozniak,2
1589,Karol,Mazur,1
1590,Jan,Krawczyk,2
1591,Karol,Kaczmarek,1
1592,Anna,Mazur,2
1593,Karol,Wozniak,3
1594,Jan,Kowalczyk,2
1595,Sebastian,Nowak,2
1596,Michal,Dudek,2
1597,Sebastian,Kowalczyk,3
1598,Piotr,Wojcik,2
1599,Andrzej,Mazur,2
1600,Tomasz,Mazur,2
1601,Tomasz,Wozniak,1
1602,Andrzej,Wojcik,3
1603,Tomasz,Nowak,1
1604,Katarzyna,Wozniak,2
1605,Katarzyna,Kaczmarek,3
1606,Piotr,Mazur,2
1607,Piotr,Nowak,2
1608,Rafal,Adamczyk,3
1609,Sebastian,Dudek,2
1610,Anna,Mazur,1
1611,Karol,Wozniak,2
1612,Rafal,Kowalczyk,1
1613,Kamil,Wojcik,2
1614,Marek,Dudek,2
1615,Pawel,Nowak,2
1616,Tomasz,Adamczyk,2
1617,Marek,Adamczyk,2
1618,Piotr,Krawczyk,2
1619,Pawel,Wozniak,1
1620,Marek,Kaczmarek,2
1621,Katarzyna,Kowalczyk,2
1622,Jan,Krawczyk,3
1623,Karol,Nowak,2
1624,Pawel,Kaczmarek,2
1625,Pawel,Adamczyk,1
1626,Rafal,Adamczyk,2
1627,Marek,Krawczyk,2
1628,Karol,Kowalczyk,2
1629,Michal,Wozniak,2
1630,Sebastian,Kowalczyk,1
1631,Piotr,Kaczmarek,3
1632,Karol,Nowak,1
1633,Kamil,Kowalczyk,1
1634,Michal,Mazur,1
1635,Rafal,Mazur,1
1636,Piotr,Kowalczyk,2
1637,Rafal,Kowalczyk,1
1638,Katarzyna,Mazur,1
1639,Sebastian,Nowak,2
1640,Sebastian,Adamczyk,3
1641,Sebastian,Dudek,1
1642,Kamil,Wojcik,3
1643,Rafal,Adamczyk,3
1644,Jan,Nowak,3
1645,Marek,Nowak,1
1646,Michal,Adamczyk,2
1647,Andrzej,Mazur,1
1648,Piotr,Wozniak,3
1649,Piotr,Wojcik,2
1650,Pawel,Krawczyk,1
1651,Tomasz,Adamczyk,3
1652,Katarzyna,Wozniak,1
1653,Sebastian,Krawczyk,3
1654,Kamil,Wojcik,3
1655,Andrzej,Kaczmarek,2
1656,Andrzej,Wojcik,3
1657,Karol,Kaczmarek,2
1658,Michal,Krawczyk,2
1659,Rafal,Adamczyk,1
1660,Kamil,Wojcik,3
1661,Marek,Nowak,2
1662,Piotr,Wozniak,1
1663,Piotr,Kaczmarek,1
1664,Tomasz,Wojcik,3
1665,Rafal,Kowalczyk,1
1666,Pawel,Kaczmarek,1
1667,Katarzyna,Nowak,2
1668,Anna,Kaczmarek,1
1669,Michal,Adamczyk,2
1670,Kamil,Nowak,3
1671,Marek,Wojcik,2
1672,Piotr,Krawczyk,3
1673,Anna,Adamczyk,2
1674,Marek,Wojcik,3
1675,Kamil,Wozniak,3
1676,Kamil,Kowalczyk,1
1677,Kamil,Kowalczyk,2
1678,Jan,Mazur,1
1679,Andrzej,Kaczmarek,2
1680,Kamil,Dudek,2
1681,Anna,Kowalczyk,1
1682,Sebastian,Krawczyk,2
1683,Jan,Kowalczyk,2
1684,Karol,Dudek,1
1685,Karol,Adamczyk,1
1686,Rafal,Mazur,3
1687,Katarzyna,Dudek,2
1688,Piotr,Kaczmarek,2
1689,Katarzyna,Wojcik,1
1690,Karol,Kaczmarek,2
1691,Michal,Wojcik,3
1692,Anna,Krawczyk,2
1693,Marek,Kaczmarek,3
1694,Tomasz,Wojcik,1
1695,Marek,Kowalczyk,3
1696,Marek,Nowak,1
1697,Jan,Kowalczyk,3
1698,Piotr,Wojcik,3
1699,Katarzyna,Adamczyk,3
1700,Andrzej,Krawczyk,2
1701,Andrzej,Wozniak,2
1702,Karol,Nowak,2
1703,Karol,Kaczmarek,2
1704,Piotr,Wojcik,2
1705,Kamil,Krawczyk,1
1706,Jan,Kaczmarek,3
1707,Jan,Dudek,1
1708,Pawel,Kowalczyk,1
1709,Jan,Kowalczyk,2
1710,Rafal,Kaczmarek,2
1711,Jan,Nowak,1
1712,Andrzej,Adamczyk,2
1713,Kamil,Dudek,3
1714,Piotr,Mazur,2
1715,Marek,Kowalczyk,2
1716,Anna,Nowak,1
1717,Karol,Adamczyk,1
1718,Sebastian,Wojcik,3
1719,Katarzyna,Adamczyk,3
1720,Sebastian,Wozniak,3
1721,Piotr,Wozniak,1
1722,Kamil,Nowak,3
1723,Tomasz,Nowak,3
1724,Marek,Kowalczyk,2
1725,Anna,Wozniak,3
1726,Rafal,Dudek,3
1727,Marek,Krawczyk,2
1728,Pawel,Krawczyk,2
1729,Marek,Adamczyk,1
1730,Marek,Kaczmarek,2
1731,Anna,Adamczyk,2
1732,Piotr,Dudek,3
1733,Sebastian,Kowalczyk,2
1734,Marek,Krawczyk,2
1735,Jan,Wozniak,1
1736,Andrzej,Dudek,2
1737,Anna,Krawczyk,3
1738,Michal,Kaczmarek,2
1739,Katarzyna,Krawczyk,1
1740,Kamil,Wojcik,3
1741,Rafal,Adamczyk,1
1742,Jan,Kowalczyk,2
1743,Michal,Kowalczyk,2
1744,Rafal,Dudek,2
1745,Rafal,Adamczyk,3
1746,Tomasz,Kowalczyk,1
1747,Jan,Krawczyk,3
1748,Karol,Nowak,2
1749,Marek,Wojcik,3
1750,Tomasz,Krawczyk,2
1751,Tomasz,Kowalczyk,1
1752,Tomasz,Krawczyk,3
1753,Kamil,Dudek,1
1754,Anna,Kowalczyk,1
1755,Anna,Mazur,2
1756,Karol,Mazur,1
1757,Andrzej,Kaczmarek,3
1758,Andrzej,Kaczmarek,3
1759,Sebastian,Nowak,3
1760,Piotr,Adamczyk,1
1761,Pawel,Adamczyk,3
1762,Pawel,Mazur,3
1763,Marek,Nowak,2
1764,Rafal,Nowak,1
1765,Piotr,Kaczmarek,3
1766,Michal,Kaczmarek,2
1767,Karol,Dudek,3
1768,Rafal,Kaczmarek,3
1769,Marek,Kaczmarek,3
1770,Rafal,Nowak,2
1771,Tomasz,Kowalczyk,3
1772,Jan,Wojcik,3
1773,Kamil,Krawczyk,3
1774,Tomasz,Krawczyk,1
1775,Tomasz,Kaczmarek,1
1776,Marek,Kowalczyk,1
